account_id,txn_count_7d,volume_7d,txn_count_30d,volume_30d,total_count_180d,total_volume_180d,unique_counterparties_30d,last_active_ts,avg_monthly_count,avg_monthly_volume,dormancy_days
ACC_11009,3,19951.760000000002,17,3300371.98,45,5171793.49,17,2026-06-28T01:32:23,7.5,861965.58,1
ACC_11010,2,65879.69,7,291638.18000000005,35,1075687.35,7,2026-06-09T20:10:48,5.83,179281.22,4
ACC_11011,1,9737.25,18,1105587.67,52,2185641.4,18,2026-06-20T03:00:17,8.67,364273.57,4
ACC_11012,2,46337.97,7,97230.96,49,3765025.8,7,2026-06-27T07:23:18,8.17,627504.3,1
ACC_11013,9,197959.28,12,316783.04,45,1255000.69,12,2026-06-27T15:02:36,7.5,209166.78,1
ACC_11014,3,58200.049999999996,21,1146163.17,38,1363102.91,21,2026-06-23T22:26:42,6.33,227183.82,5
ACC_11015,4,227124.89,11,564361.67,44,4228721.63,11,2026-06-25T22:27:45,7.33,704786.94,3
ACC_11016,2,28819.58,7,130810.39,32,539706.27,7,2026-06-28T00:56:15,5.33,89951.04,1
ACC_11017,1,1085.53,8,247004.09,29,806375.92,8,2026-06-24T22:51:44,4.83,134395.99,3
ACC_11018,1,6615.68,11,205402.66,40,2439331.2600000002,11,2026-06-27T17:45:22,6.67,406555.21,1
ACC_11019,3,897896.18,13,1575851.33,41,5081627.75,13,2026-06-24T14:20:22,6.83,846937.96,4
ACC_11020,6,941042.55,12,1246504.0399999998,30,2115628.29,12,2026-05-31T22:49:15,5.0,352604.72,0
ACC_11021,3,51070.21,9,1181263.01,28,2341278.73,9,2026-06-14T06:36:16,4.67,390213.12,1
ACC_11022,5,1073230.68,13,1843677.74,40,2426960.53,13,2026-06-27T11:21:41,6.67,404493.42,1
ACC_11023,6,223797.08000000002,12,362653.68,35,1899922.71,12,2026-06-11T20:12:50,5.83,316653.78,0
ACC_11024,4,57918.61,15,721535.37,56,4078204.52,15,2026-06-27T22:24:02,9.33,679700.75,0
ACC_11025,7,827254.74,14,922335.46,38,1984573.93,14,2026-06-09T13:57:23,6.33,330762.32,2
ACC_11026,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1163
ACC_11027,2,48785.81,12,269193.28,40,3003484.4,12,2026-06-12T10:57:39,6.67,500580.73,0
ACC_11028,4,70331.16,21,376212.37,33,736241.29,21,2026-06-10T15:49:54,5.5,122706.88,1
ACC_11029,2,227322.16,14,2797695.9,34,3717685.1999999997,14,2026-06-04T08:55:52,5.67,619614.2,3
ACC_11030,3,59960.55,12,257323.07,42,950736.52,12,2026-06-24T12:50:05,7.0,158456.09,4
ACC_11031,2,463286.67,15,1205090.43,35,2453452.35,15,2026-06-27T23:35:49,5.83,408908.72,1
ACC_11032,5,71923.62,18,2429409.3,49,3667581.31,18,2026-06-28T00:41:51,8.17,611263.55,1
ACC_11033,3,119406.75,8,303621.55,39,1731376.83,8,2026-06-27T22:06:39,6.5,288562.8,1
ACC_11034,4,58183.23,10,231958.31,41,3421746.84,10,2026-06-28T22:03:57,6.83,570291.14,0
ACC_11035,1,512948.2,5,549709.93,25,1737409.31,5,2026-05-25T15:29:09,4.17,289568.22,6
ACC_11036,2,18216.07,18,403754.72,41,2651130.33,18,2026-06-25T12:07:02,6.83,441855.06,3
ACC_11037,1,55942.09,11,1879319.62,40,6013411.61,11,2026-06-19T19:30:59,6.67,1002235.27,5
ACC_11038,5,446293.01999999996,17,697578.6499999999,41,993347.61,17,2026-05-26T00:27:37,6.83,165557.94,1
ACC_11039,2,60751.130000000005,9,206000.96,31,2704454.35,9,2026-06-05T18:13:20,5.17,450742.39,3
ACC_11040,2,40421.36,13,705912.64,36,2555537.28,13,2026-06-26T22:11:35,6.0,425922.88,2
ACC_11041,2,8922.19,10,184788.72999999998,44,1475802.79,10,2026-06-16T07:29:36,7.33,245967.13,4
ACC_11042,9,2160411.1999999997,30,3217312.42,34,3368786.73,30,2026-06-17T09:20:02,5.67,561464.45,0
ACC_11043,2,9430.54,14,280910.39,38,2046280.1999999997,14,2026-06-18T08:53:02,6.33,341046.7,4
ACC_11044,1,3426.19,10,131564.9,43,946914.22,10,2026-06-26T04:07:21,7.17,157819.04,2
ACC_11045,1,202168.25,11,323470.18,31,843452.23,11,2026-06-18T02:34:14,5.17,140575.37,2
ACC_11046,1,1134.74,8,276841.27,38,1529924.22,8,2026-06-28T18:53:41,6.33,254987.37,0
ACC_11047,2,58498.53,13,742458.47,53,1799932.74,13,2026-06-24T07:14:48,8.83,299988.79,3
ACC_11048,4,15081.98,16,837028.87,53,3274265.54,16,2026-06-22T22:04:32,8.83,545710.92,0
ACC_11049,7,95796.86,10,233513.66,45,1488435.71,10,2026-06-26T11:07:02,7.5,248072.62,2
ACC_11050,9,1693572.6600000001,14,1799981.27,49,4144183.67,14,2026-06-28T16:37:24,8.17,690697.28,0
ACC_11051,7,88743.32,14,627707.23,39,1630236.22,14,2026-06-28T23:38:32,6.5,271706.04,0
ACC_11052,2,103731.34,10,987045.1799999999,41,1793606.56,10,2026-06-06T11:08:10,6.83,298934.43,5
ACC_11053,4,18903.46,8,42655.06,33,1005095.5499999999,8,2026-06-02T05:24:10,5.5,167515.92,0
ACC_11054,4,139703.66999999998,15,480287.36,40,1846890.38,15,2026-06-20T05:02:30,6.67,307815.06,1
ACC_11055,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1457
ACC_11056,1,100000.0,6,813569.06,33,1655595.51,6,2026-06-28T05:12:49,5.5,275932.59,0
ACC_11057,3,404583.85000000003,13,626800.0700000001,42,2464566.15,13,2026-06-19T02:17:14,7.0,410761.02,1
ACC_11058,3,133855.85,13,767487.19,37,1772296.46,13,2026-06-29T00:43:11,6.17,295382.74,0
ACC_11059,3,314879.91,17,614457.25,48,4183085.54,17,2026-06-26T17:29:04,8.0,697180.92,2
ACC_11060,3,109146.39,10,171921.24,49,3650782.0100000002,10,2026-06-28T10:55:25,8.17,608463.67,0
ACC_11061,5,66240.83,11,158906.41,40,1158283.97,11,2026-06-27T17:49:15,6.67,193047.33,1
ACC_11062,10,247797.88,36,895577.34,36,895577.34,36,2026-06-22T22:02:43,6.0,149262.89,1
ACC_11063,4,338600.2,12,1039078.4,34,2435517.89,12,2026-05-26T08:30:43,5.67,405919.65,1
ACC_11064,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,942
ACC_11065,4,94794.00000000001,9,188222.96,45,3114858.42,9,2026-06-27T22:48:37,7.5,519143.07,1
ACC_11066,12,2116971.31,21,2970562.75,21,2970562.75,21,2026-06-01T13:16:37,3.5,495093.79,0
ACC_11067,3,149561.39,16,897022.8099999999,56,6794809.46,16,2026-06-09T23:06:17,9.33,1132468.24,4
ACC_11068,3,200084.41,12,1503498.39,44,4024483.75,12,2026-06-29T01:28:47,7.33,670747.29,0
ACC_11069,0,0.0,16,1384357.9,35,1964996.06,16,2026-05-21T08:28:47,5.83,327499.34,9
ACC_11070,2,4562.21,13,262761.86,50,2561866.18,13,2026-06-28T07:03:58,8.33,426977.7,0
ACC_11071,2,28845.54,18,501010.93,42,4526400.95,18,2026-06-22T23:31:40,7.0,754400.16,6
ACC_11072,1,21794.26,8,1271116.42,28,2259366.74,8,2026-05-13T06:37:53,4.67,376561.12,3
ACC_11073,1,2649.42,7,109772.87000000001,37,1906289.72,7,2026-06-12T02:35:37,6.17,317714.95,4
ACC_11074,3,30483.58,13,204043.89,47,5584691.26,13,2026-06-27T16:06:09,7.83,930781.88,1
ACC_11075,5,102991.62000000001,10,534206.26,33,2007903.81,10,2026-06-28T17:20:26,5.5,334650.64,0
ACC_11076,2,92177.12000000001,9,238374.33000000002,26,627896.8099999999,9,2026-05-12T19:28:21,4.33,104649.47,2
ACC_11077,2,7631.6900000000005,6,370513.94,25,3227365.72,6,2026-05-13T23:56:58,4.17,537894.29,0
ACC_11078,0,0.0,1,3459.56,1,3459.56,1,2026-06-20T23:38:05.104198,0.17,576.59,8
ACC_11079,4,87376.98000000001,15,420865.07,53,2467376.94,15,2026-06-28T10:50:57,8.83,411229.49,0
ACC_11080,4,294860.73,16,833014.01,52,1669707.92,16,2026-06-28T14:53:04,8.67,278284.65,0
ACC_11081,3,78319.88,13,610806.32,34,2384664.94,13,2026-05-28T19:04:02,5.67,397444.16,3
ACC_11082,1,1370.27,14,1317357.87,45,2420339.17,14,2026-06-25T23:45:25,7.5,403389.86,3
ACC_11083,2,116711.60999999999,13,269912.39,44,1452126.68,13,2026-06-26T02:32:36,7.33,242021.11,2
ACC_11084,0,0.0,16,313073.44,45,1565651.24,16,2026-06-15T18:47:30,7.5,260941.87,8
ACC_11085,2,10673.81,8,287391.62,29,1794424.31,8,2026-06-09T01:41:21,4.83,299070.72,2
ACC_11086,5,60896.84,15,1023577.61,48,3494001.45,15,2026-06-26T09:56:16,8.0,582333.58,2
ACC_11087,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1580
ACC_11088,1,230789.52,9,335658.22,46,4349598.32,9,2026-06-27T13:05:49,7.67,724933.05,1
ACC_11089,4,37332.74,15,1920862.55,32,3449219.29,15,2026-06-07T11:00:58,5.33,574869.88,0
ACC_11090,1,4774.69,11,405472.87999999995,44,2004049.9,11,2026-06-21T23:29:21,7.33,334008.32,6
ACC_11091,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1680
ACC_11092,2,34725.9,7,84777.15,42,2752702.24,7,2026-06-21T03:37:05,7.0,458783.71,4
ACC_11093,2,354945.62,12,1063715.17,45,6717315.76,12,2026-06-23T20:55:34,7.5,1119552.63,5
ACC_11094,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,415
ACC_11095,3,66688.44,16,800364.0900000001,39,1973420.72,16,2026-06-25T13:40:10,6.5,328903.45,3
ACC_11096,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1450
ACC_11097,5,191745.73,11,256419.43,39,1533652.22,11,2026-06-27T13:18:50,6.5,255608.7,1
ACC_11098,4,559973.36,12,758166.9700000001,53,2205983.1,12,2026-06-28T15:26:27,8.83,367663.85,0
ACC_11099,6,257925.11,11,645970.91,42,2484166.16,11,2026-06-25T21:20:26,7.0,414027.69,3
ACC_11100,5,456157.78,11,732756.12,31,1383514.37,11,2026-06-28T15:07:37.203702,5.17,230585.73,0
ACC_11101,5,539306.84,23,1383734.67,46,2672997.25,23,2026-06-28T18:09:56,7.67,445499.54,0
ACC_11102,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1795
ACC_11103,4,57872.44,8,392928.52,43,3619042.88,8,2026-06-27T23:43:34,7.17,603173.81,1
ACC_11104,4,654345.73,9,964182.01,37,3860052.69,9,2026-06-28T11:09:29,6.17,643342.12,0
ACC_11105,2,45082.92,17,322202.07,46,2094779.72,17,2026-06-08T02:37:07,7.67,349129.95,4
ACC_11106,7,1426288.76,16,2301783.6,44,3418724.87,16,2026-06-28T18:36:32,7.33,569787.48,0
ACC_11107,3,666886.59,8,929490.4099999999,31,2237260.64,8,2026-05-27T17:36:36,5.17,372876.77,2
ACC_11108,4,195207.67,8,247425.53,38,1990964.38,8,2026-06-28T08:24:47,6.33,331827.4,0
ACC_11109,1,20356.95,11,281880.94,39,2089537.3399999999,11,2026-05-28T00:34:14,6.5,348256.22,3
ACC_11110,5,132347.3,11,463347.58,39,2329532.49,11,2026-06-27T19:54:28,6.5,388255.42,1
ACC_11111,5,80413.72,9,1493592.9200000002,34,2950398.9,9,2026-06-02T06:20:23,5.67,491733.15,0
ACC_11112,0,0.0,8,85334.29000000001,40,2616089.89,8,2026-06-22T02:23:53,6.67,436014.98,7
ACC_11113,3,85573.25,13,387257.08,42,1906448.6,13,2026-06-27T17:33:45,7.0,317741.43,1
ACC_11114,2,12312.240000000002,13,360510.01,48,2465300.39,13,2026-06-28T09:36:20,8.0,410883.4,0
ACC_11115,2,225053.57,10,568238.72,32,3238251.98,10,2026-05-28T18:04:21,5.33,539708.66,1
ACC_11116,7,166480.88,19,573784.0,48,1492315.71,19,2026-06-28T08:30:32,8.0,248719.28,0
ACC_11117,3,109091.6,9,231934.39,31,1858027.21,9,2026-06-09T17:40:57,5.17,309671.2,1
ACC_11118,1,2039.95,9,712124.9099999999,41,2923061.5700000003,9,2026-06-24T23:54:26,6.83,487176.93,4
ACC_11119,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,882
ACC_11120,3,28862.93,14,490886.36,40,864390.21,14,2026-06-24T13:35:07,6.67,144065.04,4
ACC_11121,1,5026.2,12,274063.19,48,1757509.69,12,2026-06-27T01:08:33,8.0,292918.28,2
ACC_11122,6,221753.72,16,403029.57,39,1363655.45,16,2026-06-09T08:11:31,6.5,227275.91,0
ACC_11123,2,3345826.8099999996,2,3345826.8099999996,2,3345826.8099999996,2,2026-06-23T22:58:16.022513,0.33,557637.8,5
ACC_11124,5,154380.97,19,1003601.73,37,2194261.7,19,2026-06-12T23:54:27,6.17,365710.28,1
ACC_11125,4,138542.91999999998,12,959414.44,53,6142826.74,12,2026-06-25T14:29:10,8.83,1023804.46,3
ACC_11126,3,19664.07,12,1415037.64,39,4013609.98,12,2026-06-28T04:03:30,6.5,668935.0,0
ACC_11127,15,236186.89,29,717195.11,29,717195.11,29,2026-06-23T23:37:40,4.83,119532.52,0
ACC_11128,3,114940.07,17,2589243.62,35,4066543.5700000003,17,2026-06-12T03:32:11,5.83,677757.26,1
ACC_11129,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1455
ACC_11130,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1420
ACC_11131,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,835
ACC_11132,4,149295.07,11,252728.77000000002,31,996105.23,11,2026-06-01T01:05:02,5.17,166017.54,2
ACC_11133,20,429445.99,41,1078650.54,41,1078650.54,41,2026-06-28T23:56:49,6.83,179775.09,0
ACC_11134,3,1250797.3,12,1418814.27,43,4760104.74,12,2026-06-26T01:23:17,7.17,793350.79,3
ACC_11135,3,80088.68000000001,14,2424064.3400000003,54,4752124.47,14,2026-06-28T18:37:16,9.0,792020.74,0
ACC_11136,3,96767.64,14,1662949.1900000002,51,3210335.31,14,2026-06-29T01:29:18,8.5,535055.88,0
ACC_11137,4,43352.310000000005,15,529316.09,37,1039211.73,15,2026-06-21T02:49:19,6.17,173201.96,0
ACC_11138,2,91648.66,8,185557.95,38,1817962.94,8,2026-06-19T23:14:57,6.33,302993.82,1
ACC_11139,2,238634.37,11,707362.14,46,4718007.25,11,2026-06-24T00:02:08,7.67,786334.54,5
ACC_11140,3,71931.58,32,573324.64,32,573324.64,32,2026-06-22T06:41:27,5.33,95554.11,0
ACC_11141,4,376045.02999999997,15,632119.73,50,3425599.89,15,2026-06-26T20:29:16,8.33,570933.32,2
ACC_11142,1,258947.44,7,507840.58999999997,34,1393102.51,7,2026-06-13T06:38:08,5.67,232183.75,3
ACC_11143,4,95112.06,13,317466.2,25,853766.53,13,2026-06-04T01:10:40,4.17,142294.42,0
ACC_11144,3,170604.09,14,561795.18,50,2635579.6799999997,14,2026-06-28T13:59:11,8.33,439263.28,0
ACC_11145,2,41470.090000000004,7,100943.9,40,857028.03,7,2026-06-14T02:17:41,6.67,142838.0,2
ACC_11146,2,19670.219999999998,6,380137.66000000003,31,2755679.21,6,2026-05-29T21:53:42,5.17,459279.87,4
ACC_11147,4,375456.83999999997,17,900896.91,57,2996054.45,17,2026-06-27T10:01:11,9.5,499342.41,1
ACC_11148,1,4985.44,10,1465291.17,30,2863469.05,10,2026-05-31T09:51:00,5.0,477244.84,2
ACC_11149,5,213711.26,11,1461857.62,39,3154814.5300000003,11,2026-06-22T09:18:38,6.5,525802.42,0
ACC_11150,3,230178.51,9,422100.39,44,1597438.52,9,2026-06-14T06:37:23,7.33,266239.75,2
ACC_11151,5,395678.88,16,839619.25,37,2211290.02,16,2026-06-12T04:37:55,6.17,368548.34,0
ACC_11152,3,418710.7,19,1486782.75,45,2794500.81,19,2026-06-28T23:16:05,7.5,465750.14,0
ACC_11153,4,108219.88,15,563582.4199999999,56,2355458.9,15,2026-06-28T17:38:05,9.33,392576.48,0
ACC_11154,2,12232.76,12,1754746.01,38,4495427.39,12,2026-06-13T17:05:47,6.33,749237.9,2
ACC_11155,4,758839.24,12,911945.61,37,3169358.35,12,2026-06-28T15:21:09,6.17,528226.39,0
ACC_11156,0,0.0,6,154344.83000000002,36,1802641.83,6,2026-06-16T16:19:53,6.0,300440.3,12
ACC_11157,3,390493.09,13,816761.79,49,2371749.65,13,2026-06-24T15:24:00,8.17,395291.61,4
ACC_11158,7,1264626.2100000002,19,1760086.62,43,2630901.75,19,2026-06-12T15:07:43,7.17,438483.62,0
ACC_11159,3,18854.66,16,215372.1,45,3090674.3200000003,16,2026-06-04T12:56:48,7.5,515112.39,1
ACC_11160,1,1107.98,11,324873.49,46,920372.4600000001,11,2026-06-23T03:06:26,7.67,153395.41,5
ACC_11161,8,1174702.72,17,2169295.0700000003,41,2880139.89,17,2026-06-28T17:29:23,6.83,480023.32,0
ACC_11162,1,1292.43,6,80607.25,33,771191.6900000001,6,2026-06-24T22:35:52,5.5,128531.95,4
ACC_11163,0,0.0,0,0.0,2,3665.3,0,2026-05-20T10:45:23.891817,0.33,610.88,38
ACC_11164,2,7326.780000000001,12,612584.35,47,3152963.11,12,2026-06-27T23:51:21,7.83,525493.85,1
ACC_11165,1,859.44,7,902339.98,15,1041439.91,7,2026-05-21T09:42:45,2.5,173573.32,3
ACC_11166,1,85541.23,10,348016.73,38,1650700.13,10,2026-06-24T01:35:49,6.33,275116.69,5
ACC_11167,3,273948.55,8,399766.94,53,3198930.85,8,2026-06-29T01:11:24,8.83,533155.14,0
ACC_11168,2,999807.85,10,1595707.07,45,2860275.0100000002,10,2026-06-26T16:52:53,7.5,476712.5,2
ACC_11169,2,11572.28,9,254864.5,37,3017881.41,9,2026-06-25T07:24:28,6.17,502980.24,0
ACC_11170,3,169802.35,10,340603.78,40,1826850.84,10,2026-06-28T19:48:44,6.67,304475.14,0
ACC_11171,4,51235.740000000005,10,147296.28,46,4549799.14,10,2026-06-28T16:01:58,7.67,758299.86,0
ACC_11172,7,178233.43,18,1202975.22,36,1537846.02,18,2026-06-29T02:05:16,6.0,256307.67,0
ACC_11173,2,2878.22,8,184260.48,47,5296613.48,8,2026-06-26T07:26:18,7.83,882768.91,2
ACC_11174,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1327
ACC_11175,2,4721.009999999999,14,902493.9,46,3385299.14,14,2026-06-28T10:05:59,7.67,564216.52,0
ACC_11176,2,265589.47,13,444411.88999999996,40,1672339.09,13,2026-06-19T05:35:23,6.67,278723.18,2
ACC_11177,1,3863.98,12,531151.08,35,1202515.23,12,2026-06-21T11:26:16,5.83,200419.2,4
ACC_11178,1,1928.76,8,245185.87999999998,38,2016254.42,8,2026-06-25T15:45:12,6.33,336042.4,3
ACC_11179,2,14632.25,11,651592.31,29,1210701.12,11,2026-06-10T06:15:47,4.83,201783.52,2
ACC_11180,4,245730.12000000002,9,282358.25,33,1133418.1400000001,9,2026-06-28T21:26:36,5.5,188903.02,0
ACC_11181,5,273366.3,19,3502868.35,51,5344925.44,19,2026-06-28T16:05:19,8.5,890820.91,0
ACC_11182,5,151094.01,14,245951.03,44,2793825.43,14,2026-06-28T18:40:43,7.33,465637.57,0
ACC_11183,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1197
ACC_11184,1,56782.06,10,298420.57,38,1638588.45,10,2026-06-14T14:07:00,6.33,273098.08,2
ACC_11185,5,273105.14,15,461954.72,46,2160880.87,15,2026-06-28T20:32:15,7.67,360146.81,0
ACC_11186,3,887213.1900000001,10,2395402.31,36,3519496.65,10,2026-06-27T16:13:01,6.0,586582.78,1
ACC_11187,4,127462.38,13,415348.27,45,3199775.44,13,2026-06-26T17:18:09,7.5,533295.91,2
ACC_11188,2,110914.2,8,170538.96,53,4151324.59,8,2026-06-23T12:10:31,8.83,691887.43,5
ACC_11189,2,264045.07,9,449286.14,33,1033260.6,9,2026-06-26T06:29:14,5.5,172210.1,2
ACC_11190,1,873.31,8,186137.59,28,2840912.64,8,2026-06-08T23:02:19,4.67,473485.44,0
ACC_11191,8,301114.83,30,2209771.15,31,2214239.2399999998,30,2026-06-28T17:55:53,5.17,369039.87,0
ACC_11192,2,7054.4400000000005,9,436915.88,27,1482196.56,9,2026-05-23T03:31:20,4.5,247032.76,1
ACC_11193,3,22969.14,9,104905.48,27,784470.06,9,2026-05-31T19:21:11,4.5,130745.01,2
ACC_11194,2,4830.28,15,620995.26,51,1434673.27,15,2026-06-26T10:17:41,8.5,239112.21,2
ACC_11195,2,52812.59,9,150198.66,45,1921050.3699999999,9,2026-06-17T00:46:47,7.5,320175.06,6
ACC_11196,9,225576.19,17,2095908.54,46,3413152.81,17,2026-06-29T00:54:18,7.67,568858.8,0
ACC_11197,5,144584.16999999998,15,718458.0700000001,44,1607828.04,15,2026-06-28T13:42:06,7.33,267971.34,0
ACC_11198,3,54661.840000000004,9,261091.26,35,1066407.4,9,2026-06-16T09:32:40,5.83,177734.57,2
ACC_11199,8,333518.99,17,1204609.6199999999,36,2797595.0700000003,17,2026-06-10T12:16:42,6.0,466265.84,0
ACC_11200,2,31622.42,11,1314273.35,43,2968199.41,11,2026-06-19T03:02:35,7.17,494699.9,1
ACC_11201,4,106310.28,15,518100.97000000003,45,1387642.08,15,2026-06-26T20:17:57,7.5,231273.68,2
ACC_11202,3,330463.24,17,974201.45,62,3377009.63,17,2026-06-28T18:58:14,10.33,562834.94,0
ACC_11203,1,624.98,12,529102.99,40,1793853.19,12,2026-06-27T19:26:16,6.67,298975.53,1
ACC_11204,6,83115.62999999999,18,413420.8,44,4078262.83,18,2026-06-06T06:53:34,7.33,679710.47,2
ACC_11205,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,397
ACC_11206,3,407546.78,11,647901.2000000001,32,2003427.83,11,2026-06-08T17:10:42,5.33,333904.64,3
ACC_11207,4,127557.31,20,606004.93,46,1728626.55,20,2026-06-04T20:05:52,7.67,288104.42,0
ACC_11208,8,165489.68000000002,12,1045380.11,47,4165595.32,12,2026-06-28T14:39:36,7.83,694265.89,0
ACC_11209,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,118
ACC_11210,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1566
ACC_11211,1,14195.7,7,71038.38,36,1096788.16,7,2026-06-13T06:47:46,6.0,182798.03,2
ACC_11212,2,20681.79,12,198493.94,37,2369807.94,12,2026-06-10T09:03:30,6.17,394967.99,0
ACC_11213,1,305201.05,7,391008.12,36,1776147.69,7,2026-06-28T16:32:38,6.0,296024.62,0
ACC_11214,3,41031.9,14,728206.6599999999,50,3233018.61,14,2026-06-28T03:56:14,8.33,538836.43,0
ACC_11215,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,594
ACC_11216,2,12550.74,14,162889.24,41,1185003.7,14,2026-06-03T05:29:43,6.83,197500.62,2
ACC_11217,5,309202.67000000004,12,362909.27999999997,43,2823754.77,12,2026-06-27T13:37:05,7.17,470625.8,1
ACC_11218,5,112117.98,15,801689.99,50,2247227.25,15,2026-06-26T06:48:27,8.33,374537.88,2
ACC_11219,1,1480.52,5,126169.84,32,1456814.0899999999,5,2026-06-22T12:59:58,5.33,242802.35,6
ACC_11220,5,126276.61,10,268547.02,49,3175745.0,10,2026-06-25T01:56:22,8.17,529290.83,1
ACC_11221,0,0.0,10,696805.93,46,2173653.85,10,2026-06-20T23:06:39,7.67,362275.64,8
ACC_11222,5,293858.34,13,644670.61,41,1543313.3699999999,13,2026-06-27T16:46:22,6.83,257218.9,1
ACC_11223,5,142852.29,15,513594.36,41,6946705.05,15,2026-06-15T05:47:55,6.83,1157784.18,1
ACC_11224,4,60614.57,9,2108700.75,36,3553263.53,9,2026-06-28T02:39:01,6.0,592210.59,0
ACC_11225,2,9180.59,13,341641.42,37,1131504.2,13,2026-06-26T15:05:26,6.17,188584.03,2
ACC_11226,2,21712.989999999998,12,285881.79,48,2819864.91,12,2026-06-29T01:16:24,8.0,469977.49,0
ACC_11227,1,85910.87,7,278363.36,33,1211543.77,7,2026-06-21T01:00:17,5.5,201923.96,2
ACC_11228,2,36984.590000000004,13,281753.11,51,2498122.5300000003,13,2026-06-26T04:10:33,8.5,416353.76,2
ACC_11229,3,25476.54,14,694468.03,32,1118298.53,14,2026-05-19T18:38:51,5.33,186383.09,0
ACC_11230,1,25627.43,9,671928.22,41,3607875.78,9,2026-06-22T06:16:38,6.83,601312.63,6
ACC_11231,4,769151.4099999999,14,1378465.39,47,3853989.31,14,2026-06-24T12:09:09,7.83,642331.55,4
ACC_11232,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1266
ACC_11233,1,8973.09,15,484235.08999999997,38,1151510.64,15,2026-06-27T09:00:35,6.33,191918.44,1
ACC_11234,7,518069.25999999995,16,619749.82,44,2234143.01,16,2026-06-29T00:09:44,7.33,372357.17,0
ACC_11235,1,37564.39,8,1246245.03,40,2461045.65,8,2026-06-15T13:56:04,6.67,410174.28,4
ACC_11236,1,12848.23,3,115838.75,36,3450730.21,3,2026-06-28T10:45:14,6.0,575121.7,0
ACC_11237,4,72266.84,13,309634.77999999997,47,2094056.64,13,2026-06-27T19:42:58,7.83,349009.44,1
ACC_11238,5,153315.26,13,585415.48,51,3542994.25,13,2026-06-26T07:21:29,8.5,590499.04,2
ACC_11239,9,291432.24,23,955209.52,47,1928230.0,23,2026-06-03T00:33:25,7.83,321371.67,0
ACC_11240,7,471924.23,11,603394.27,35,2091034.6400000001,11,2026-06-28T13:37:28,5.83,348505.77,0
ACC_11241,4,331497.18,9,483184.56,26,839047.4199999999,9,2026-06-08T10:48:15,4.33,139841.24,1
ACC_11242,4,145405.55,7,181369.35,37,678358.34,7,2026-06-28T20:59:44,6.17,113059.72,0
ACC_11243,2,14033.09,8,194314.83,41,2668400.48,8,2026-06-27T16:57:45,6.83,444733.41,1
ACC_11244,2,403318.97,11,1246701.54,31,2458339.12,11,2026-06-09T05:04:03.248058,5.17,409723.19,5
ACC_11245,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1713
ACC_11246,9,616073.77,13,940704.06,13,940704.06,13,2026-05-31T11:00:58,2.17,156784.01,0
ACC_11247,2,306826.02,15,643458.62,50,1794833.7999999998,15,2026-06-26T21:50:24,8.33,299138.97,2
ACC_11248,1,35707.48,14,2180034.2199999997,28,3053657.68,14,2026-05-10T03:04:39,4.67,508942.95,5
ACC_11249,3,161952.85,10,1193775.12,33,3856191.4899999998,10,2026-06-03T22:22:47,5.5,642698.58,2
ACC_11250,2,3428192.0599999996,2,3428192.0599999996,2,3428192.0599999996,2,2026-06-23T19:39:22.500860,0.33,571365.34,3
ACC_11251,2,39859.03,9,121668.33,47,1271995.73,9,2026-06-28T06:41:11,7.83,211999.29,0
ACC_11252,9,289275.06,17,2423653.2199999997,59,3415608.25,17,2026-06-28T14:56:41,9.83,569268.04,0
ACC_11253,3,187676.44,10,270494.56,32,2169815.3,10,2026-06-13T15:46:05,5.33,361635.88,0
ACC_11254,3,445050.19999999995,14,687817.14,34,1726297.79,14,2026-05-31T16:20:49,5.67,287716.3,3
ACC_11255,5,4628399.290000001,14,4908177.750000001,48,6125642.0600000005,14,2026-06-28T01:17:27,8.0,1020940.34,1
ACC_11256,2,183499.99,8,368630.25,37,1830705.1199999999,8,2026-06-26T06:05:49,6.17,305117.52,2
ACC_11257,4,383928.28,11,614867.33,41,3038072.31,11,2026-06-28T15:22:45,6.83,506345.38,0
ACC_11258,4,142153.36,14,652050.0800000001,48,1681604.62,14,2026-06-27T16:17:28,8.0,280267.44,1
ACC_11259,1,37761.81,12,306227.67,54,1831520.21,12,2026-06-24T11:10:30,9.0,305253.37,4
