txn_count_7d,volume_7d,txn_count_30d,volume_30d,total_count_180d,total_volume_180d,unique_counterparties_30d,avg_monthly_count,avg_monthly_volume,dormancy_days,kyc_tier,declared_annual_income,near_threshold_txns_30d,income_utilization_ratio_30d,outflow_ratio_1h,account_type_CURRENT,account_type_SALARY,account_type_SAVINGS,entity_type_BUSINESS,entity_type_INDIVIDUAL,entity_type_TRUST,status_ACTIVE,risk_category_HIGH,risk_category_LOW,risk_category_MEDIUM
3,169733.51,10,304370.24,41,1660169.39,10,6.83,276694.9,0,0,0,0.0,3.0437024,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,8,496219.54,47,2655372.06,8,7.83,442562.01,7,1,500000,0.0,0.9924390799999999,0.0,False,True,False,False,True,False,True,False,False,True
0,0.0,39,23981198.54,83,26394112.1,39,13.83,4399018.68,8,2,9700000,25.0,2.4722885092783504,0.6731943932746357,False,False,True,False,True,False,True,True,False,False
4,19450.43,14,676954.86,50,1539955.69,14,8.33,256659.28,1,3,90600000,0.0,0.007471907947019868,0.0,False,False,True,False,True,False,True,False,True,False
4,141336.78999999998,14,1614120.81,48,3438843.44,14,8.0,573140.57,1,2,8100000,0.0,0.19927417407407408,0.0,False,True,False,False,True,False,True,False,False,True
2,950407.67,12,1475289.61,41,2595338.63,12,6.83,432556.44,5,1,500000,0.0,2.9505792200000003,0.0,False,True,False,False,True,False,True,False,True,False
5,1102453.53,14,1222223.36,50,2517750.88,14,8.33,419625.15,0,1,300000,0.0,4.074077866666667,0.0,False,True,False,False,True,False,True,False,False,True
5,93982.02,12,131453.44999999998,46,1349781.49,12,7.67,224963.58,0,2,7700000,0.0,0.01707187662337662,0.0,False,False,True,False,True,False,True,False,True,False
3,965712.57,12,2163593.72,61,3785014.63,12,10.17,630835.77,2,0,0,0.0,21.6359372,0.004257164953638545,False,True,False,False,True,False,True,True,False,False
1,8617.85,8,234770.91,34,1425009.85,8,5.67,237501.64,2,1,1500000,0.0,0.15651394,0.0,False,True,False,False,True,False,True,False,False,True
3,9976284.21,8,10284107.62,35,11413731.91,8,5.83,1902288.65,0,3,99400000,0.0,0.10346184728370221,0.0,False,True,False,False,True,False,True,False,True,False
4,1199326.78,13,1568735.7,57,2877246.32,13,9.5,479541.05,2,3,81400000,0.0,0.019271937346437347,0.0,True,False,False,True,False,False,True,False,True,False
7,1220336.98,19,1869148.02,49,3027910.89,19,8.17,504651.82,0,1,1500000,0.0,1.24609868,0.0,False,False,True,False,True,False,True,False,True,False
3,277563.18,17,3984771.61,47,4762289.86,17,7.83,793714.98,0,1,600000,0.0,6.641286016666666,0.6814840562199912,False,True,False,False,True,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,1663,2,4100000,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False
2,1580.79,16,331912.21,51,1652250.94,16,8.5,275375.16,1,2,2000000,0.0,0.16595610500000002,0.0,False,False,True,False,True,False,True,False,True,False
3,196864.2,13,372729.53,36,1341139.44,13,6.0,223523.24,1,1,300000,0.0,1.2424317666666667,0.0,False,False,True,False,True,False,True,False,True,False
3,30617.55,9,415828.17,52,2022225.07,9,8.67,337037.51,3,1,400000,0.0,1.039570425,0.0,False,True,False,False,True,False,True,False,True,False
0,0.0,7,365920.25,35,1222014.51,7,5.83,203669.08,10,1,1000000,0.0,0.36592025,0.0,False,True,False,False,True,False,True,False,True,False
1,35626.33,11,3311982.4,48,4662997.95,11,8.0,777166.32,6,2,9600000,0.0,0.34499816666666666,0.0,False,False,True,False,True,False,True,False,True,False
6,4822808.210000001,20,5388179.57,60,7233577.710000001,20,10.0,1205596.29,0,2,9200000,0.0,0.5856716923913043,0.0,False,False,True,False,True,False,True,False,True,False
3,16967.74,9,255291.63,36,946858.78,9,6.0,157809.8,2,1,500000,0.0,0.51058326,0.0,False,False,True,False,True,False,True,False,True,False
2,79201.43,8,270720.2,41,1476504.62,8,6.83,246084.1,0,1,1200000,0.0,0.22560016666666668,0.0,False,True,False,False,True,False,True,False,True,False
1,200000.0,8,432232.75,33,1555196.59,8,5.5,259199.43,2,1,400000,0.0,1.080581875,0.0,False,False,True,False,True,False,True,False,True,False
5,357798.59,15,584127.51,49,1506485.15,15,8.17,251080.86,0,2,3400000,0.0,0.17180220882352942,0.0,False,True,False,False,True,False,True,False,True,False
4,206235.05,7,209101.82,44,1998527.28,7,7.33,333087.88,0,1,500000,0.0,0.41820364,0.1965323633282009,False,False,True,False,True,False,True,False,True,False
2,208090.68,15,457629.18,40,1835885.77,15,6.67,305980.96,1,3,71600000,0.0,0.0063914689944134075,0.0,False,True,False,False,True,False,True,False,True,False
3,213592.33,13,3154678.47,43,5384151.38,13,7.17,897358.56,2,3,23700000,0.0,0.13310879620253166,0.0,False,False,True,False,True,False,True,False,True,False
5,307637.1,12,704085.08,43,2251853.2,12,7.17,375308.87,0,0,0,0.0,7.040850799999999,0.0,False,False,True,False,True,False,True,False,True,False
3,105434.51,11,574766.62,41,1615040.17,11,6.83,269173.36,0,1,600000,0.0,0.9579443666666667,0.0,False,True,False,False,True,False,True,False,True,False
2,229167.8,13,1404039.63,39,2566005.57,13,6.5,427667.6,2,1,700000,0.0,2.0057709,0.0,False,False,True,False,True,False,True,False,True,False
4,66427.34,13,216109.9,46,1410767.26,13,7.67,235127.88,0,2,1100000,0.0,0.19646354545454545,0.0,False,True,False,False,True,False,True,False,False,True
1,3660.9,9,6901200.119999999,38,8340285.35,9,6.33,1390047.56,0,2,9700000,0.0,0.7114639298969071,0.0,True,False,False,True,False,False,True,True,False,False
4,88822.24,8,163092.13,39,1094229.42,8,6.5,182371.57,1,1,1200000,0.0,0.13591010833333333,0.0,False,True,False,False,True,False,True,False,True,False
2,26865.6,12,514325.88,46,1701284.19,12,7.67,283547.36,4,2,4300000,0.0,0.11961066976744186,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,4,126715.07,42,1248191.56,4,7.0,208031.93,8,2,5300000,0.0,0.023908503773584906,0.0,True,False,False,True,False,False,True,False,True,False
1,34564.28,5,200655.1,31,1000079.52,5,5.17,166679.92,2,3,86100000,0.0,0.0023304889663182345,0.0,True,False,False,True,False,False,True,False,False,True
0,0.0,11,628961.77,42,1612979.9,11,7.0,268829.98,8,2,7600000,0.0,0.08275812763157896,0.0,False,True,False,False,True,False,True,False,False,True
2,26800.44,7,279148.41,38,1196377.2,7,6.33,199396.2,1,1,1400000,0.0,0.19939172142857142,0.0,False,False,True,False,True,False,True,False,True,False
2,208739.65,11,544531.73,36,1475319.74,11,6.0,245886.62,0,1,500000,0.0,1.08906346,0.0,False,True,False,False,True,False,True,True,False,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,1787,1,800000,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False
3,79551.08,23,7752301.23,56,9041104.5,23,9.33,1506850.75,1,3,80000000,0.0,0.096903765375,0.0,False,True,False,False,True,False,True,False,True,False
3,117769.67,12,1304010.69,40,2831884.49,12,6.67,471980.75,0,3,48300000,0.0,0.02699815093167702,0.0,False,True,False,False,True,False,True,False,True,False
1,2841.17,8,1094172.07,43,1692685.79,8,7.17,282114.3,3,2,2200000,0.0,0.49735094090909093,0.0,False,False,True,False,True,False,True,False,True,False
2,1112491.9,8,1263150.74,38,2815430.82,8,6.33,469238.47,2,2,1500000,0.0,0.8421004933333334,0.0,True,False,False,True,False,False,True,False,True,False
3,129085.45,20,3805203.56,46,4939304.97,19,7.67,823217.5,0,3,97400000,0.0,0.039067798357289525,0.0,False,True,False,False,True,False,True,False,True,False
2,54353.060000000005,12,225535.11,54,2152357.53,12,9.0,358726.25,4,3,97700000,0.0,0.002308445342886387,0.021455969676958397,False,True,False,False,True,False,True,False,True,False
4,152912.45,16,1549581.6,48,2799988.61,16,8.0,466664.77,1,1,700000,0.0,2.2136880000000003,0.0,False,True,False,False,True,False,True,False,True,False
1,22351.51,10,1607300.19,52,3514030.78,10,8.67,585671.8,2,1,900000,0.0,1.7858891,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,13,1264071.36,40,2395164.13,13,6.67,399194.02,8,2,3300000,0.0,0.3830519272727273,0.0,False,True,False,False,True,False,True,False,True,False
4,35146.43,20,517024.26,61,2423602.81,20,10.17,403933.8,0,1,1400000,0.0,0.3693030428571429,0.0,False,True,False,False,True,False,True,False,True,False
3,34025.65,11,397574.77,41,2122209.79,11,6.83,353701.63,0,2,2000000,0.0,0.198787385,0.0,False,True,False,False,True,False,True,False,False,True
3,56690.49,16,479445.73,47,2913837.68,16,7.83,485639.61,0,1,1500000,0.0,0.31963048666666666,0.5364811838210952,False,False,True,False,True,False,True,False,True,False
2,196324.43,9,6085616.71,39,6678295.16,9,6.5,1113049.19,3,1,400000,0.0,15.214041775,0.0,False,True,False,False,True,False,True,False,False,True
6,167768.38,15,704983.05,52,2144280.86,15,8.67,357380.14,2,0,0,0.0,7.0498305000000006,0.0,False,True,False,False,True,False,True,False,False,True
5,1035243.9,8,1118955.38,46,2814115.02,8,7.67,469019.17,0,1,800000,0.0,1.3986942249999998,0.0,False,False,True,False,True,False,True,False,False,True
4,278075.64,15,2491602.89,46,3523907.11,15,7.67,587317.85,2,1,1000000,0.0,2.4916028900000002,0.0,False,True,False,False,True,False,True,False,True,False
6,9996009.55,18,10342085.31,40,11025853.45,18,6.67,1837642.24,1,3,32800000,0.0,0.31530747896341466,0.0,True,False,False,True,False,False,True,False,True,False
2,1001354.03,5,1015398.05,36,2135128.41,5,6.0,355854.74,5,1,500000,0.0,2.0307961,0.0,False,False,True,False,True,False,True,False,True,False
5,369095.16,17,1920488.99,54,3131874.09,17,9.0,521979.01,1,2,6500000,0.0,0.2954598446153846,0.0,False,False,True,False,True,False,True,False,True,False
2,3764771.49,2,3764771.49,2,3764771.49,2,0.33,627461.92,4,1,600000,0.0,6.27461915,0.9899999998414246,False,False,True,False,True,False,True,False,True,False
1,19275.06,8,413961.52,34,1609109.81,8,5.67,268184.97,1,2,2200000,0.0,0.18816432727272728,0.0,False,False,True,False,True,False,True,False,True,False
2,108371.31,17,259023.18,43,1319897.57,17,7.17,219982.93,0,0,0,0.0,2.5902317999999998,0.0,False,True,False,False,True,False,True,False,True,False
4,255386.04,11,1237422.83,37,2685846.47,11,6.17,447641.08,1,2,5200000,0.0,0.23796592884615386,0.00046812457666210874,False,False,True,False,True,False,True,False,True,False
3,62356.27,12,584171.11,46,2203224.46,12,7.67,367204.08,3,2,1500000,0.0,0.38944740666666666,0.0,False,True,False,False,True,False,True,False,True,False
5,4897001.21,19,33746689.66,60,35373955.39,19,10.0,5895659.23,0,0,0,0.0,337.4668966,0.0,False,False,True,False,True,False,True,False,True,False
1,14874.6,9,499639.29,40,1843351.19,9,6.67,307225.2,1,1,1200000,0.0,0.416366075,0.0,False,False,True,False,True,False,True,False,True,False
1,5287.5,10,225531.48,48,2280062.6,10,8.0,380010.43,2,2,6900000,0.0,0.03268572173913044,0.029259161159381666,False,False,True,False,True,False,True,False,True,False
3,27490.07,12,196959.34,50,1978907.08,12,8.33,329817.85,1,2,5400000,0.0,0.03647395185185185,0.0,False,True,False,False,True,False,True,True,False,False
4,47161.28,14,332940.34,42,1487856.74,14,7.0,247976.12,0,3,83000000,0.0,0.004011329397590362,0.0018202462056016687,True,False,False,False,False,True,True,False,False,True
3,9927.92,13,401933.92,50,1962373.58,13,8.33,327062.26,3,1,800000,0.0,0.5024174,0.0,False,False,True,False,True,False,True,False,False,True
4,227449.79,16,2773054.0900000003,52,3820909.98,16,8.67,636818.33,3,2,6600000,0.0,0.42015971060606067,0.0,False,False,True,False,True,False,True,True,False,False
2,8525.13,8,146196.8,42,1526688.55,8,7.0,254448.09,0,3,65400000,0.0,0.002235425076452599,0.0,True,False,False,False,False,True,True,True,False,False
6,1155295.74,16,1621504.01,55,3643691.54,16,9.17,607281.92,1,1,1400000,0.0,1.15821715,0.0,False,False,True,False,True,False,True,True,False,False
1,16871.09,15,462245.19,43,1479694.13,15,7.17,246615.69,4,1,1500000,0.0,0.30816346,0.0,False,False,True,False,True,False,True,False,False,True
0,0.0,2,1836565.14,2,1836565.14,2,0.33,306094.19,10,1,1400000,0.0,1.3118322428571427,0.0,False,True,False,False,True,False,True,False,True,False
4,61645.86,11,1318867.65,53,2808178.46,11,8.83,468029.74,2,0,0,0.0,13.1886765,0.001432910309170353,False,False,True,False,True,False,True,True,False,False
2,204338.91,14,540110.26,40,1513922.22,14,6.67,252320.37,1,2,1700000,0.0,0.3177119176470588,0.0,False,True,False,False,True,False,True,False,True,False
1,4631.25,17,725999.6,46,2181090.95,17,7.67,363515.16,5,3,34600000,0.0,0.02098264739884393,0.0,False,True,False,False,True,False,True,False,True,False
3,177936.38,11,472228.05,52,1968292.66,11,8.67,328048.78,2,1,1300000,0.0,0.36325234615384616,0.0,False,False,True,False,True,False,True,False,True,False
2,62883.02,12,2175237.36,49,3108634.56,12,8.17,518105.76,5,1,1200000,0.0,1.8126977999999998,0.0,False,False,True,False,True,False,True,False,True,False
3,18460798.43,3,18460798.43,3,18460798.43,3,0.5,3076799.74,1,3,62900000,0.0,0.2934944106518283,0.0,False,True,False,False,True,False,True,False,False,True
3,208931.78,12,6230998.0,46,7680232.97,12,7.67,1280038.83,0,2,9500000,0.0,0.6558945263157895,0.0,False,True,False,False,True,False,True,False,True,False
2,21732.24,6,1133441.38,37,1987905.9,6,6.17,331317.65,2,1,500000,0.0,2.2668827599999997,0.0,False,False,True,False,True,False,True,False,False,True
3,10709.57,11,286503.94,43,2138996.35,11,7.17,356499.39,0,1,300000,0.0,0.9550131333333334,0.0,False,True,False,False,True,False,True,False,True,False
5,1059357.77,14,1463215.95,46,2788785.11,14,7.67,464797.52,0,1,1100000,0.0,1.3301963181818182,0.0,False,True,False,False,True,False,True,True,False,False
2,8594.539999999999,9,44804.59,49,1721395.93,9,8.17,286899.32,1,2,3700000,0.0,0.012109348648648648,0.0,True,False,False,False,False,True,True,True,False,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,508,2,4200000,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False
1,17329.84,15,1589593.0,42,2337777.74,15,7.0,389629.62,4,3,54500000,0.0,0.029166844036697247,0.0,False,True,False,False,True,False,True,False,False,True
4,114506.0,11,262399.47000000003,39,1052280.79,11,6.5,175380.13,0,3,21400000,0.0,0.012261657476635516,0.0,False,False,True,False,True,False,True,False,False,True
1,128606.96,26,15554628.15,66,17761186.14,26,11.0,2960197.69,4,2,4600000,16.0,3.381440902173913,0.0,False,False,True,False,True,False,True,False,True,False
4,28396.64,15,3535520.9800000004,52,5041301.22,15,8.67,840216.87,0,3,28200000,0.0,0.12537308439716313,0.0,True,False,False,True,False,False,True,False,True,False
1,101031.54,11,342126.91,40,1521542.23,11,6.67,253590.37,3,1,1100000,0.0,0.3110244636363636,0.0,False,True,False,False,True,False,True,False,False,True
0,0.0,1,966611.8,1,966611.8,1,0.17,161101.97,29,0,0,0.0,9.666118,0.0,False,True,False,False,True,False,True,False,True,False
3,59895.5,9,217907.51,37,1576159.06,9,6.17,262693.18,0,1,600000,0.0,0.3631791833333333,0.0,False,True,False,False,True,False,True,True,False,False
1,2001.71,6,139755.11,40,1652824.61,6,6.67,275470.77,4,3,76100000,0.0,0.0018364666228646515,0.0,True,False,False,False,False,True,True,False,True,False
0,0.0,8,449491.86,43,1680389.85,8,7.17,280064.98,9,2,8400000,0.0,0.05351093571428571,0.0,False,True,False,False,True,False,True,False,False,True
3,1083610.86,12,1489493.0699999998,54,3266004.16,12,9.0,544334.03,2,0,0,0.0,14.894930699999998,0.06971538829448029,False,False,True,False,True,False,True,True,False,False
3,163169.73,12,1261370.88,49,2455451.41,12,8.17,409241.9,2,2,5200000,0.0,0.24257132307692306,0.0,False,False,True,False,True,False,True,False,True,False
4,962490.9,10,1464349.77,44,2722276.67,10,7.33,453712.78,0,2,5200000,0.0,0.28160572500000003,0.0,False,True,False,False,True,False,True,False,True,False
3,1034802.58,13,1647650.98,50,3416682.7,13,8.33,569447.12,1,2,1600000,0.0,1.0297818625,0.0,False,True,False,False,True,False,True,False,True,False
0,0.0,1,987282.13,1,987282.13,1,0.17,164547.02,14,2,5500000,0.0,0.17950584181818183,0.0,True,False,False,True,False,False,True,False,False,True
1,10379.22,13,409530.0,46,1421663.19,13,7.67,236943.86,1,3,51900000,0.0,0.007890751445086705,0.04684686202499736,False,False,True,False,True,False,True,False,True,False
4,380765.31,14,907205.24,50,2783742.99,14,8.33,463957.16,1,1,300000,0.0,3.024017466666667,0.0,False,True,False,False,True,False,True,False,True,False
6,279050.37,11,508373.44,47,2158589.01,11,7.83,359764.84,0,2,9700000,0.0,0.05240963298969072,0.0,True,False,False,False,False,True,True,False,True,False
4,981766.31,11,1325418.39,36,2537778.25,11,6.0,422963.04,0,2,8400000,0.0,0.15778790357142855,0.0,True,False,False,False,False,True,True,False,True,False
3,7578562.890000001,11,7856144.33,55,10265829.62,11,9.17,1710971.6,0,2,2300000,0.0,3.4157149260869564,0.0,False,False,True,False,True,False,True,False,False,True
2,121095.93,9,393435.75,33,1545321.41,9,5.5,257553.57,3,1,500000,0.0,0.7868715,0.0,False,True,False,False,True,False,True,False,False,True
0,0.0,1,949713.96,1,949713.96,1,0.17,158285.66,13,1,800000,0.0,1.1871424499999998,0.0,False,False,True,False,True,False,True,False,True,False
1,137848.52,10,3405420.8400000003,41,4510763.09,10,6.83,751793.85,0,2,2800000,0.0,1.2162217285714287,0.0,False,True,False,False,True,False,True,False,False,True
3,67625.29999999999,13,197605.88,45,1609291.2,13,7.5,268215.2,0,0,0,0.0,1.9760588000000001,0.0,False,False,True,False,True,False,True,False,False,True
3,185072.73,13,342156.75,47,1386153.17,13,7.83,231025.53,1,3,25000000,0.0,0.01368627,0.0,True,False,False,True,False,False,True,False,True,False
3,978874.87,10,1235352.67,47,2661876.09,10,7.83,443646.01,0,1,1100000,0.0,1.1230478818181817,0.0,False,True,False,False,True,False,True,True,False,False
3,149313.12,7,297041.8,38,2149042.46,7,6.33,358173.74,5,2,2700000,0.0,0.11001548148148148,0.0,False,True,False,False,True,False,True,False,True,False
1,10692.39,4,142837.68,31,1578174.03,4,5.17,263029.0,2,3,45900000,0.0,0.0031119320261437907,0.0,True,False,False,True,False,False,True,False,True,False
2,5156.6900000000005,8,651209.73,29,2101123.56,8,4.83,350187.26,3,1,1400000,0.0,0.46514980714285714,0.0,False,True,False,False,True,False,True,False,True,False
1,84498.81,7,175547.8,34,901252.29,7,5.67,150208.72,2,2,1400000,0.0,0.1253912857142857,0.0,True,False,False,True,False,False,True,True,False,False
4,409692.37,9,718291.24,51,2085397.79,9,8.5,347566.3,1,2,3000000,0.0,0.23943041333333334,0.0,False,False,True,False,True,False,True,False,True,False
4,141435.43,14,610362.05,47,1588145.65,14,7.83,264690.94,0,3,10200000,0.0,0.05983941666666667,0.0,True,False,False,True,False,False,True,True,False,False
1,12768.63,11,1292694.93,40,2440477.82,11,6.67,406746.3,0,2,2900000,0.0,0.4457568724137931,0.0,False,False,True,False,True,False,True,False,True,False
5,206281.26,16,593581.76,55,1452916.18,16,9.17,242152.7,0,2,2100000,0.0,0.282657980952381,0.0,True,False,False,True,False,False,True,True,False,False
0,0.0,9,391775.99,45,1568190.6,9,7.5,261365.1,8,3,86400000,0.0,0.0045344443287037035,0.0,True,False,False,False,False,True,True,False,True,False
4,2064380.94,13,2504783.84,46,3847664.97,13,7.67,641277.5,1,1,300000,1.0,8.349279466666665,0.4601926595045354,False,True,False,False,True,False,True,False,False,True
4,1008143.76,14,2342022.73,41,3062306.96,14,6.83,510384.49,2,0,0,0.0,23.4202273,0.0,False,False,True,False,True,False,True,False,True,False
3,285393.23,12,696561.59,45,1632776.73,12,7.5,272129.46,0,3,81000000,0.0,0.008599525802469135,0.00899921093432991,True,False,False,True,False,False,True,False,True,False
1,59859.04,11,1194420.33,38,2436050.52,11,6.33,406008.42,5,2,8900000,0.0,0.13420453146067415,0.0,True,False,False,True,False,False,True,False,False,True
1,4316.72,11,513775.47,48,1823230.98,11,8.0,303871.83,5,3,22600000,0.0,0.022733427876106195,0.28988164736151756,False,True,False,False,True,False,True,False,True,False
2,200587.42,9,418391.27,40,2211170.88,9,6.67,368528.48,4,2,3700000,0.0,0.11307872162162162,0.033282388281882916,False,True,False,False,True,False,True,False,True,False
0,0.0,5,194696.09,40,1186253.31,5,6.67,197708.88,14,2,8700000,0.0,0.02237886091954023,0.0,False,True,False,False,True,False,True,False,True,False
6,4661858.2700000005,22,7124659.41,59,8430402.05,22,9.83,1405067.01,0,1,1200000,0.0,5.9372161750000005,0.0,False,True,False,False,True,False,True,True,False,False
1,4072.4,14,215932.26,38,1345084.42,14,6.33,224180.74,6,2,9600000,0.0,0.02249294375,0.0,True,False,False,False,False,True,True,False,True,False
1,15261.79,11,1172242.96,34,1921320.99,11,5.67,320220.16,4,2,8500000,0.0,0.13791093647058822,0.0,False,False,True,False,True,False,True,False,True,False
1,300.78,6,115385.73,47,4322858.87,6,7.83,720476.48,1,0,0,0.0,1.1538572999999999,0.0006373374997646071,False,True,False,False,True,False,True,True,False,False
4,227318.18,14,636281.03,57,1853123.59,14,9.5,308853.93,3,2,9900000,0.0,0.06427081111111112,0.0,False,False,True,False,True,False,True,False,True,False
2,10310.990000000002,15,2254851.23,54,3311891.63,15,9.0,551981.94,1,1,1300000,0.0,1.734500946153846,0.002814623149171009,False,True,False,False,True,False,True,False,False,True
4,50445.95,25,14279128.21,56,16044970.99,25,9.33,2674161.83,3,1,1100000,15.0,12.981025645454546,0.0,False,True,False,False,True,False,True,False,True,False
3,96283.35,13,841766.51,39,1810012.98,13,6.5,301668.83,1,1,700000,0.0,1.2025235857142857,0.0,False,True,False,False,True,False,True,False,True,False
5,210521.49,18,1564547.2000000002,43,2829734.7,18,7.17,471622.45,1,3,68100000,0.0,0.022974261380323057,0.0,True,False,False,True,False,False,True,False,False,True
5,100398.26,10,142668.75,43,1240927.51,10,7.17,206821.25,1,2,8100000,0.0,0.017613425925925925,0.0,False,True,False,False,True,False,True,False,True,False
3,209904.5,11,3622829.89,34,4211514.39,11,5.67,701919.06,0,3,85200000,0.0,0.04252147758215963,0.0,True,False,False,False,False,True,True,False,True,False
2,953100.05,13,1566011.59,52,3514314.2,13,8.67,585719.03,3,3,15600000,0.0,0.10038535833333334,0.0,False,False,True,False,True,False,True,False,False,True
6,310706.79,11,554606.51,43,1687484.53,11,7.17,281247.42,1,1,1400000,0.0,0.3961475071428571,0.0,False,False,True,False,True,False,True,False,True,False
2,29949.49,7,307948.14,49,2015822.45,7,8.17,335970.41,4,2,3600000,0.0,0.08554115000000001,0.034277848668588386,False,True,False,False,True,False,True,True,False,False
0,0.0,10,457666.07,53,4451720.41,10,8.83,741953.4,8,3,31000000,0.0,0.014763421612903225,0.38503202835611866,True,False,False,False,False,True,True,False,False,True
2,221309.32,11,411332.72,46,1399903.29,11,7.67,233317.22,2,2,1800000,0.0,0.22851817777777778,0.0,False,False,True,False,True,False,True,False,True,False
4,189459.37,18,9083343.65,55,10360663.01,18,9.17,1726777.17,0,2,5700000,0.0,1.5935690614035087,0.00043591117683522353,False,False,True,False,True,False,True,False,True,False
3,1019806.79,16,3340745.79,51,4402721.91,16,8.5,733786.98,1,1,500000,0.0,6.68149158,0.0,False,True,False,False,True,False,True,False,True,False
2,43044.75,12,1072443.82,46,2665532.44,12,7.67,444255.41,0,3,22700000,0.0,0.04724422114537445,0.0,True,False,False,True,False,False,True,False,True,False
0,0.0,7,149684.45,35,826435.06,7,5.83,137739.18,7,2,5200000,0.0,0.028785471153846155,0.0,False,False,True,False,True,False,True,False,True,False
1,919863.8,12,2028479.83,37,2917151.37,12,6.17,486191.9,5,0,0,0.0,20.284798300000002,0.0,False,False,True,False,True,False,True,False,False,True
2,24698.41,13,2612745.54,50,4181447.75,13,8.33,696907.96,0,2,1800000,0.0,1.4515253000000001,0.0,False,False,True,False,True,False,True,False,True,False
4,210965.61,16,1405293.8199999998,54,2786803.45,16,9.0,464467.24,0,2,8100000,0.0,0.17349306419753086,0.0,False,True,False,False,True,False,True,False,True,False
2,239060.66,9,1640630.66,33,2164261.1,9,5.5,360710.18,1,1,600000,0.0,2.734384433333333,0.0,False,False,True,False,True,False,True,True,False,False
1,47948.19,10,1092288.01,49,2320770.93,10,8.17,386795.16,6,1,1300000,0.0,0.8402215461538461,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,5,83304.6,43,1909453.35,5,7.17,318242.23,12,2,7400000,0.0,0.01125737837837838,0.0,False,True,False,False,True,False,True,False,False,True
1,61670.57,7,249591.85000000003,40,1545925.76,7,6.67,257654.29,2,2,4300000,0.0,0.058044616279069775,0.0,True,False,False,True,False,False,True,False,True,False
3,56604.52,11,159247.13999999998,36,1345552.06,11,6.0,224258.68,1,2,5100000,0.0,0.031224929411764704,0.0,False,False,True,False,True,False,True,True,False,False
3,70786.62,11,591279.33,43,1701035.55,11,7.17,283505.92,1,1,1500000,0.0,0.39418622,0.0,False,True,False,False,True,False,True,False,True,False
2,13463.37,15,619295.29,54,2391404.83,15,9.0,398567.47,1,2,9800000,0.0,0.06319339693877551,0.0,False,False,True,False,True,False,True,False,False,True
2,18038.58,18,956124.88,48,2273105.4,18,8.0,378850.9,2,1,1500000,0.0,0.6374165866666667,0.0,False,True,False,False,True,False,True,False,True,False
5,349296.05,17,595047.49,50,2802449.82,17,8.33,467074.97,3,2,4400000,0.0,0.1352380659090909,0.0,True,False,False,True,False,False,True,False,True,False
2,39409.3,10,223908.6,52,1862580.06,10,8.67,310430.01,3,2,1500000,0.0,0.1492724,0.0,False,False,True,False,True,False,True,False,True,False
4,20470.48,11,372523.9,45,1686700.8099999998,11,7.5,281116.8,1,3,83000000,0.0,0.0044882397590361445,0.0,True,False,False,True,False,False,True,False,True,False
1,29825.69,11,499209.0,40,1317481.86,11,6.67,219580.31,3,3,98500000,0.0,0.005068111675126903,0.028675889972839326,True,False,False,True,False,False,True,False,True,False
1,33428.15,15,547062.37,49,1903253.6,15,8.17,317208.93,2,2,8000000,0.0,0.06838279625,0.0,False,True,False,False,True,False,True,True,False,False
0,0.0,8,454397.21,49,1918118.27,8,8.17,319686.38,10,3,28400000,0.0,0.01599990176056338,0.0,False,False,True,False,True,False,True,False,True,False
6,180976.69,18,485247.77,58,2213913.32,18,9.67,368985.55,0,2,5700000,0.0,0.08513118771929824,0.007530601954033175,False,True,False,False,True,False,True,False,True,False
2,1055015.94,8,1257800.73,46,3051522.42,8,7.67,508587.07,2,2,5100000,0.0,0.24662759411764706,0.0,False,True,False,False,True,False,True,False,True,False
2,37605.92,10,1188949.73,38,2813116.53,10,6.33,468852.75,3,2,3200000,0.0,0.371546790625,0.0,False,True,False,False,True,False,True,False,True,False
1,112.84,13,113106.67,43,986137.84,13,7.17,164356.31,0,1,800000,0.0,0.1413833375,0.0,False,False,True,False,True,False,True,False,False,True
3,71786.01000000001,12,226484.96,44,1300689.31,12,7.33,216781.55,0,2,4700000,0.0,0.04818828936170213,0.0,False,False,True,False,True,False,True,False,True,False
4,288223.15,11,560223.98,46,1920621.32,11,7.67,320103.55,0,2,5800000,0.0,0.09659034137931034,0.0,True,False,False,True,False,False,True,True,False,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,448,2,9400000,0.0,0.0,0.0,False,True,False,False,True,False,True,False,True,False
2,31933.55,10,282370.17,47,1553358.11,10,7.83,258893.02,2,1,400000,0.0,0.705925425,0.0,False,False,True,False,True,False,True,False,True,False
2,214700.71,14,805274.1900000001,50,1751629.36,14,8.33,291938.23,2,2,3200000,0.0,0.25164818437500003,0.0,False,False,True,False,True,False,True,False,True,False
